Hour,Dayweek,Month,Year,Year-Month,Crash_Count
14,Saturday,3,2020,2020-3,2
14,Saturday,3,2021,2021-3,1
14,Saturday,4,2016,2016-4,1
14,Saturday,4,2017,2017-4,1
14,Saturday,4,2018,2018-4,1
14,Saturday,4,2021,2021-4,1
14,Saturday,5,2017,2017-5,3
14,Saturday,5,2018,2018-5,3
14,Saturday,5,2021,2021-5,1
14,Saturday,6,2019,2019-6,1
14,Saturday,6,2020,2020-6,1
14,Saturday,7,2015,2015-7,2
14,Saturday,7,2020,2020-7,1
14,Saturday,8,2015,2015-8,1
14,Saturday,8,2016,2016-8,1
14,Saturday,8,2019,2019-8,1
14,Saturday,8,2020,2020-8,1
14,Saturday,9,2016,2016-9,1
14,Saturday,9,2017,2017-9,1
14,Saturday,9,2018,2018-9,2
14,Saturday,9,2019,2019-9,2
14,Saturday,9,2020,2020-9,1
14,Saturday,10,2015,2015-10,3
14,Saturday,10,2018,2018-10,1
14,Saturday,10,2019,2019-10,1
14,Saturday,10,2020,2020-10,1
14,Saturday,11,2016,2016-11,2
14,Saturday,11,2017,2017-11,2
14,Saturday,11,2020,2020-11,2
14,Saturday,12,2015,2015-12,2
14,Saturday,12,2016,2016-12,1
14,Saturday,12,2017,2017-12,2
14,Saturday,12,2018,2018-12,1
14,Saturday,12,2020,2020-12,2
14,Sunday,1,2015,2015-1,2
14,Sunday,1,2016,2016-1,1
14,Sunday,2,2016,2016-2,1
14,Sunday,2,2017,2017-2,1
14,Sunday,2,2020,2020-2,1
14,Sunday,2,2021,2021-2,3
14,Sunday,3,2015,2015-3,1
14,Sunday,3,2017,2017-3,1
14,Sunday,3,2019,2019-3,1
14,Sunday,3,2020,2020-3,1
14,Sunday,3,2021,2021-3,1
14,Sunday,4,2015,2015-4,2
14,Sunday,4,2016,2016-4,2
14,Sunday,4,2017,2017-4,1
14,Sunday,4,2018,2018-4,1
14,Sunday,4,2019,2019-4,1
14,Sunday,4,2021,2021-4,1
14,Sunday,5,2015,2015-5,2
14,Sunday,5,2017,2017-5,2
14,Sunday,6,2016,2016-6,1
14,Sunday,6,2017,2017-6,1
14,Sunday,6,2020,2020-6,2
14,Sunday,6,2021,2021-6,4
14,Sunday,8,2015,2015-8,4
14,Sunday,8,2017,2017-8,1
14,Sunday,8,2018,2018-8,1
14,Sunday,8,2021,2021-8,2
14,Sunday,9,2015,2015-9,1
14,Sunday,9,2017,2017-9,1
14,Sunday,10,2017,2017-10,1
14,Sunday,10,2018,2018-10,1
14,Sunday,10,2020,2020-10,1
14,Sunday,11,2016,2016-11,1
14,Sunday,11,2017,2017-11,2
14,Sunday,11,2018,2018-11,2
14,Sunday,11,2020,2020-11,1
14,Sunday,12,2016,2016-12,1
14,Sunday,12,2017,2017-12,3
14,Sunday,12,2018,2018-12,1
14,Sunday,12,2019,2019-12,1
14,Thursday,1,2015,2015-1,1
14,Thursday,1,2016,2016-1,2
14,Thursday,1,2019,2019-1,3
14,Thursday,1,2020,2020-1,2
14,Thursday,2,2016,2016-2,1
14,Thursday,2,2017,2017-2,1
14,Thursday,2,2019,2019-2,2
14,Thursday,2,2020,2020-2,1
14,Thursday,3,2016,2016-3,2
14,Thursday,3,2017,2017-3,2
14,Thursday,3,2021,2021-3,1
14,Thursday,4,2016,2016-4,1
14,Thursday,4,2017,2017-4,1
14,Thursday,4,2021,2021-4,1
14,Thursday,5,2016,2016-5,1
14,Thursday,5,2017,2017-5,1
14,Thursday,5,2021,2021-5,1
14,Thursday,6,2017,2017-6,2
14,Thursday,6,2019,2019-6,1
14,Thursday,7,2015,2015-7,1
14,Thursday,7,2016,2016-7,1
14,Thursday,7,2017,2017-7,2
14,Thursday,7,2018,2018-7,1
14,Thursday,7,2021,2021-7,1
14,Thursday,8,2015,2015-8,1
14,Thursday,8,2016,2016-8,1
14,Thursday,8,2017,2017-8,1
14,Thursday,8,2018,2018-8,1
14,Thursday,8,2021,2021-8,1
14,Thursday,9,2015,2015-9,1
14,Thursday,9,2018,2018-9,1
14,Thursday,10,2015,2015-10,1
14,Thursday,10,2017,2017-10,1
14,Thursday,11,2015,2015-11,1
14,Thursday,11,2016,2016-11,1
14,Thursday,11,2017,2017-11,1
14,Thursday,11,2018,2018-11,1
14,Thursday,12,2016,2016-12,1
14,Thursday,12,2017,2017-12,1
14,Thursday,12,2019,2019-12,2
14,Thursday,12,2020,2020-12,2
14,Tuesday,1,2015,2015-1,1
14,Tuesday,1,2016,2016-1,1
14,Tuesday,1,2017,2017-1,2
14,Tuesday,1,2018,2018-1,1
14,Tuesday,1,2019,2019-1,1
14,Tuesday,1,2020,2020-1,1
14,Tuesday,1,2021,2021-1,1
14,Tuesday,2,2017,2017-2,1
14,Tuesday,2,2019,2019-2,1
14,Tuesday,2,2021,2021-2,1
14,Tuesday,3,2016,2016-3,1
14,Tuesday,3,2017,2017-3,1
14,Tuesday,4,2016,2016-4,1
14,Tuesday,4,2017,2017-4,1
14,Tuesday,4,2019,2019-4,1
14,Tuesday,4,2021,2021-4,1
14,Tuesday,5,2017,2017-5,2
14,Tuesday,5,2020,2020-5,1
14,Tuesday,5,2021,2021-5,1
14,Tuesday,6,2019,2019-6,1
14,Tuesday,6,2021,2021-6,1
14,Tuesday,7,2017,2017-7,2
14,Tuesday,8,2015,2015-8,1
14,Tuesday,8,2018,2018-8,1
14,Tuesday,8,2019,2019-8,1
14,Tuesday,8,2020,2020-8,1
14,Tuesday,8,2021,2021-8,1
14,Tuesday,9,2015,2015-9,2
14,Tuesday,9,2016,2016-9,1
14,Tuesday,9,2017,2017-9,1
14,Tuesday,9,2018,2018-9,1
14,Tuesday,10,2015,2015-10,1
14,Tuesday,10,2016,2016-10,2
14,Tuesday,11,2015,2015-11,1
14,Tuesday,11,2016,2016-11,2
14,Tuesday,11,2018,2018-11,1
14,Tuesday,11,2019,2019-11,1
14,Tuesday,11,2020,2020-11,2
14,Tuesday,12,2016,2016-12,1
14,Tuesday,12,2020,2020-12,1
14,Wednesday,1,2015,2015-1,1
14,Wednesday,1,2016,2016-1,2
14,Wednesday,1,2017,2017-1,1
14,Wednesday,1,2018,2018-1,2
14,Wednesday,1,2019,2019-1,2
14,Wednesday,1,2020,2020-1,1
14,Wednesday,2,2015,2015-2,1
14,Wednesday,2,2018,2018-2,1
14,Wednesday,2,2019,2019-2,1
14,Wednesday,2,2021,2021-2,1
14,Wednesday,3,2015,2015-3,1
14,Wednesday,3,2017,2017-3,2
14,Wednesday,3,2019,2019-3,1
14,Wednesday,3,2020,2020-3,1
14,Wednesday,3,2021,2021-3,3
14,Wednesday,4,2017,2017-4,1
14,Wednesday,4,2019,2019-4,1
14,Wednesday,5,2015,2015-5,3
14,Wednesday,5,2016,2016-5,1
14,Wednesday,5,2017,2017-5,1
14,Wednesday,5,2018,2018-5,1
14,Wednesday,5,2019,2019-5,2
14,Wednesday,5,2020,2020-5,1
14,Wednesday,6,2015,2015-6,1
14,Wednesday,6,2016,2016-6,2
14,Wednesday,6,2018,2018-6,1
14,Wednesday,6,2020,2020-6,2
14,Wednesday,6,2021,2021-6,1
14,Wednesday,7,2015,2015-7,1
14,Wednesday,7,2018,2018-7,2
14,Wednesday,7,2019,2019-7,1
14,Wednesday,8,2016,2016-8,3
14,Wednesday,8,2017,2017-8,1
14,Wednesday,8,2018,2018-8,1
14,Wednesday,8,2019,2019-8,2
14,Wednesday,8,2020,2020-8,2
14,Wednesday,9,2015,2015-9,1
14,Wednesday,9,2016,2016-9,1
14,Wednesday,9,2018,2018-9,1
14,Wednesday,10,2015,2015-10,1
14,Wednesday,10,2017,2017-10,2
14,Wednesday,10,2018,2018-10,2
14,Wednesday,10,2020,2020-10,1
14,Wednesday,11,2015,2015-11,1
14,Wednesday,11,2017,2017-11,2
14,Wednesday,11,2019,2019-11,3
14,Wednesday,12,2015,2015-12,1
14,Wednesday,12,2016,2016-12,1
14,Wednesday,12,2019,2019-12,3
14,Wednesday,12,2020,2020-12,1
15,Friday,1,2015,2015-1,1
15,Friday,1,2016,2016-1,1
15,Friday,1,2017,2017-1,1
15,Friday,1,2020,2020-1,2
15,Friday,1,2021,2021-1,1
15,Friday,2,2016,2016-2,1
15,Friday,2,2017,2017-2,1
15,Friday,2,2019,2019-2,1
15,Friday,2,2020,2020-2,2
15,Friday,2,2021,2021-2,1
15,Friday,3,2015,2015-3,1
15,Friday,3,2017,2017-3,2
15,Friday,3,2018,2018-3,2
15,Friday,3,2019,2019-3,2
15,Friday,3,2020,2020-3,1
15,Friday,3,2021,2021-3,1
15,Friday,4,2015,2015-4,1
15,Friday,4,2016,2016-4,1
15,Friday,4,2018,2018-4,1
15,Friday,4,2019,2019-4,3
15,Friday,5,2019,2019-5,2
15,Friday,5,2020,2020-5,1
15,Friday,5,2021,2021-5,1
15,Friday,6,2015,2015-6,1
15,Friday,6,2016,2016-6,3
15,Friday,6,2017,2017-6,1
15,Friday,6,2020,2020-6,2
15,Friday,7,2015,2015-7,3
15,Friday,7,2016,2016-7,2
15,Friday,7,2017,2017-7,2
15,Friday,7,2018,2018-7,1
15,Friday,7,2020,2020-7,1
15,Friday,7,2021,2021-7,2
15,Friday,8,2015,2015-8,1
15,Friday,8,2016,2016-8,1
15,Friday,8,2017,2017-8,2
15,Friday,8,2018,2018-8,1
15,Friday,8,2019,2019-8,2
15,Friday,8,2021,2021-8,3
15,Friday,9,2015,2015-9,1
15,Friday,9,2016,2016-9,2
15,Friday,9,2017,2017-9,2
15,Friday,9,2018,2018-9,1
15,Friday,10,2016,2016-10,1
15,Friday,10,2017,2017-10,1
15,Friday,10,2018,2018-10,2
15,Friday,10,2020,2020-10,2
15,Friday,11,2015,2015-11,1
15,Friday,11,2017,2017-11,1
15,Friday,11,2018,2018-11,1
15,Friday,11,2019,2019-11,2
15,Friday,11,2020,2020-11,1
15,Friday,12,2015,2015-12,1
15,Friday,12,2016,2016-12,4
15,Friday,12,2017,2017-12,1
15,Friday,12,2020,2020-12,1
15,Monday,1,2015,2015-1,1
15,Monday,1,2016,2016-1,1
15,Monday,1,2017,2017-1,1
15,Monday,1,2018,2018-1,2
15,Monday,1,2019,2019-1,1
15,Monday,1,2020,2020-1,1
15,Monday,2,2016,2016-2,2
15,Monday,2,2017,2017-2,1
15,Monday,2,2018,2018-2,1
15,Monday,3,2016,2016-3,2
15,Monday,3,2017,2017-3,1
15,Monday,3,2020,2020-3,1
15,Monday,3,2021,2021-3,1
15,Monday,4,2015,2015-4,1
15,Monday,4,2016,2016-4,1
15,Monday,4,2017,2017-4,1
15,Monday,4,2020,2020-4,1
15,Monday,4,2021,2021-4,1
15,Monday,5,2015,2015-5,1
15,Monday,5,2016,2016-5,2
15,Monday,5,2021,2021-5,1
15,Monday,6,2017,2017-6,1
15,Monday,6,2019,2019-6,2
15,Monday,6,2020,2020-6,1
15,Monday,6,2021,2021-6,1
15,Monday,7,2016,2016-7,1
15,Monday,7,2019,2019-7,2
15,Monday,7,2020,2020-7,1
15,Monday,8,2015,2015-8,2
15,Monday,8,2016,2016-8,1
15,Monday,8,2017,2017-8,1
15,Monday,8,2019,2019-8,2
15,Monday,9,2015,2015-9,1
15,Monday,9,2016,2016-9,2
15,Monday,9,2017,2017-9,2
15,Monday,9,2019,2019-9,3
15,Monday,9,2020,2020-9,2
15,Monday,10,2015,2015-10,1
15,Monday,10,2016,2016-10,1
15,Monday,10,2018,2018-10,2
15,Monday,10,2020,2020-10,3
15,Monday,11,2015,2015-11,3
15,Monday,11,2016,2016-11,3
15,Monday,11,2018,2018-11,1
15,Monday,12,2015,2015-12,2
15,Monday,12,2016,2016-12,2
15,Monday,12,2017,2017-12,1
15,Monday,12,2019,2019-12,1
15,Saturday,1,2015,2015-1,1
15,Saturday,1,2016,2016-1,3
15,Saturday,1,2018,2018-1,1
15,Saturday,1,2019,2019-1,1
15,Saturday,2,2017,2017-2,2
15,Saturday,2,2018,2018-2,1
15,Saturday,2,2019,2019-2,2
15,Saturday,3,2015,2015-3,1
15,Saturday,3,2016,2016-3,1
15,Saturday,3,2018,2018-3,1
15,Saturday,3,2020,2020-3,2
15,Saturday,3,2021,2021-3,1
15,Saturday,4,2015,2015-4,1
15,Saturday,4,2017,2017-4,2
15,Saturday,4,2019,2019-4,1
15,Saturday,4,2020,2020-4,1
15,Saturday,4,2021,2021-4,3
15,Saturday,5,2015,2015-5,1
15,Saturday,5,2016,2016-5,2
15,Saturday,5,2017,2017-5,1
15,Saturday,5,2019,2019-5,2
15,Saturday,5,2020,2020-5,2
15,Saturday,5,2021,2021-5,1
15,Saturday,6,2015,2015-6,1
15,Saturday,6,2016,2016-6,2
15,Saturday,6,2017,2017-6,3
15,Saturday,6,2018,2018-6,1
15,Saturday,6,2019,2019-6,1
15,Saturday,6,2020,2020-6,2
15,Saturday,7,2015,2015-7,2
15,Saturday,7,2016,2016-7,2
15,Saturday,7,2017,2017-7,1
15,Saturday,7,2019,2019-7,1
15,Saturday,7,2020,2020-7,4
15,Saturday,8,2015,2015-8,1
15,Saturday,8,2017,2017-8,2
15,Saturday,8,2019,2019-8,2
15,Saturday,8,2020,2020-8,1
15,Saturday,8,2021,2021-8,1
15,Saturday,9,2015,2015-9,2
15,Saturday,10,2015,2015-10,1
15,Saturday,10,2017,2017-10,1
15,Saturday,10,2019,2019-10,1
15,Saturday,10,2020,2020-10,3
15,Saturday,11,2015,2015-11,2
15,Saturday,11,2016,2016-11,2
15,Saturday,11,2017,2017-11,3
15,Saturday,11,2018,2018-11,4
15,Saturday,11,2019,2019-11,2
15,Saturday,11,2020,2020-11,1
15,Saturday,12,2016,2016-12,2
15,Saturday,12,2018,2018-12,1
15,Saturday,12,2019,2019-12,1
15,Sunday,1,2015,2015-1,2
15,Sunday,1,2019,2019-1,1
15,Sunday,1,2020,2020-1,2
15,Sunday,1,2021,2021-1,1
15,Sunday,2,2015,2015-2,1
15,Sunday,2,2016,2016-2,1
15,Sunday,2,2020,2020-2,2
15,Sunday,2,2021,2021-2,1
15,Sunday,3,2016,2016-3,1
15,Sunday,3,2019,2019-3,1
15,Sunday,3,2020,2020-3,1
15,Sunday,3,2021,2021-3,2
15,Sunday,4,2015,2015-4,1
15,Sunday,4,2016,2016-4,1
15,Sunday,4,2018,2018-4,2
15,Sunday,4,2020,2020-4,2
15,Sunday,5,2015,2015-5,2
15,Sunday,5,2016,2016-5,3
15,Sunday,5,2018,2018-5,2
15,Sunday,5,2019,2019-5,1
15,Sunday,6,2017,2017-6,1
15,Sunday,6,2018,2018-6,1
15,Sunday,6,2020,2020-6,2
15,Sunday,7,2016,2016-7,2
15,Sunday,7,2017,2017-7,1
15,Sunday,7,2018,2018-7,1
15,Sunday,7,2019,2019-7,1
15,Sunday,8,2015,2015-8,1
15,Sunday,8,2016,2016-8,1
15,Sunday,8,2017,2017-8,2
15,Sunday,8,2018,2018-8,1
15,Sunday,8,2020,2020-8,1
15,Sunday,9,2015,2015-9,2
15,Sunday,9,2016,2016-9,1
15,Sunday,9,2019,2019-9,2
15,Sunday,9,2020,2020-9,1
15,Sunday,10,2016,2016-10,1
15,Sunday,10,2018,2018-10,2
15,Sunday,10,2019,2019-10,1
15,Sunday,10,2020,2020-10,1
15,Sunday,11,2018,2018-11,1
15,Sunday,11,2020,2020-11,2
15,Sunday,12,2016,2016-12,1
15,Sunday,12,2017,2017-12,1
15,Sunday,12,2018,2018-12,1
15,Sunday,12,2019,2019-12,1
15,Thursday,1,2016,2016-1,1
15,Thursday,1,2017,2017-1,1
15,Thursday,1,2018,2018-1,1
15,Thursday,1,2019,2019-1,2
15,Thursday,1,2020,2020-1,1
15,Thursday,2,2015,2015-2,1
15,Thursday,2,2016,2016-2,1
15,Thursday,2,2017,2017-2,1
15,Thursday,2,2018,2018-2,1
15,Thursday,3,2016,2016-3,1
15,Thursday,3,2017,2017-3,1
15,Thursday,3,2018,2018-3,3
15,Thursday,3,2019,2019-3,1
15,Thursday,4,2016,2016-4,1
15,Thursday,4,2017,2017-4,1
15,Thursday,4,2018,2018-4,1
15,Thursday,5,2017,2017-5,1
15,Thursday,5,2018,2018-5,2
15,Thursday,5,2020,2020-5,1
15,Thursday,5,2021,2021-5,2
15,Thursday,6,2015,2015-6,1
15,Thursday,6,2016,2016-6,3
15,Thursday,6,2017,2017-6,1
15,Thursday,6,2019,2019-6,1
15,Thursday,6,2021,2021-6,2
15,Thursday,7,2015,2015-7,2
15,Thursday,7,2016,2016-7,1
15,Thursday,7,2019,2019-7,1
15,Thursday,7,2021,2021-7,1
15,Thursday,8,2015,2015-8,1
15,Thursday,8,2017,2017-8,1
15,Thursday,8,2018,2018-8,1
15,Thursday,8,2019,2019-8,1
15,Thursday,8,2020,2020-8,1
15,Thursday,8,2021,2021-8,1
15,Thursday,9,2016,2016-9,1
15,Thursday,9,2017,2017-9,1
15,Thursday,9,2018,2018-9,1
15,Thursday,9,2020,2020-9,1
15,Thursday,10,2015,2015-10,4
15,Thursday,10,2016,2016-10,2
15,Thursday,10,2018,2018-10,1
15,Thursday,10,2019,2019-10,1
15,Thursday,11,2016,2016-11,1
15,Thursday,11,2020,2020-11,2
15,Thursday,12,2016,2016-12,1
15,Thursday,12,2017,2017-12,1
15,Tuesday,1,2017,2017-1,1
15,Tuesday,1,2018,2018-1,1
15,Tuesday,1,2019,2019-1,1
15,Tuesday,1,2020,2020-1,1
15,Tuesday,2,2016,2016-2,4
15,Tuesday,2,2018,2018-2,2
15,Tuesday,2,2019,2019-2,1
15,Tuesday,2,2020,2020-2,1
15,Tuesday,2,2021,2021-2,2
15,Tuesday,3,2016,2016-3,3
15,Tuesday,3,2019,2019-3,1
15,Tuesday,3,2020,2020-3,1
15,Tuesday,3,2021,2021-3,1
15,Tuesday,4,2015,2015-4,1
15,Tuesday,4,2017,2017-4,1
15,Tuesday,4,2020,2020-4,1
15,Tuesday,5,2016,2016-5,1
15,Tuesday,5,2019,2019-5,1
15,Tuesday,5,2020,2020-5,1
15,Tuesday,5,2021,2021-5,1
15,Tuesday,6,2016,2016-6,1
15,Tuesday,6,2017,2017-6,1
15,Tuesday,6,2019,2019-6,1
15,Tuesday,7,2015,2015-7,1
15,Tuesday,7,2016,2016-7,1
15,Tuesday,7,2017,2017-7,1
15,Tuesday,7,2018,2018-7,1
15,Tuesday,7,2020,2020-7,2
15,Tuesday,8,2015,2015-8,3
15,Tuesday,8,2016,2016-8,1
15,Tuesday,8,2017,2017-8,1
15,Tuesday,8,2018,2018-8,1
15,Tuesday,8,2019,2019-8,1
15,Tuesday,9,2018,2018-9,2
15,Tuesday,9,2019,2019-9,1
15,Tuesday,10,2016,2016-10,2
15,Tuesday,10,2017,2017-10,2
15,Tuesday,10,2019,2019-10,1
15,Tuesday,11,2015,2015-11,1
15,Tuesday,11,2016,2016-11,1
15,Tuesday,11,2018,2018-11,1
15,Tuesday,11,2019,2019-11,3
15,Tuesday,11,2020,2020-11,1
15,Tuesday,12,2015,2015-12,2
15,Tuesday,12,2017,2017-12,1
15,Tuesday,12,2018,2018-12,1
15,Tuesday,12,2019,2019-12,2
15,Wednesday,1,2018,2018-1,1
15,Wednesday,2,2017,2017-2,3
15,Wednesday,2,2018,2018-2,1
15,Wednesday,2,2019,2019-2,2
15,Wednesday,2,2020,2020-2,1
15,Wednesday,3,2016,2016-3,1
15,Wednesday,3,2018,2018-3,3
15,Wednesday,3,2019,2019-3,1
15,Wednesday,3,2020,2020-3,1
15,Wednesday,3,2021,2021-3,1
15,Wednesday,4,2015,2015-4,2
15,Wednesday,4,2016,2016-4,3
15,Wednesday,4,2017,2017-4,2
15,Wednesday,4,2018,2018-4,1
15,Wednesday,4,2019,2019-4,2
15,Wednesday,5,2016,2016-5,1
15,Wednesday,5,2017,2017-5,1
15,Wednesday,5,2018,2018-5,1
15,Wednesday,5,2020,2020-5,1
15,Wednesday,6,2015,2015-6,2
15,Wednesday,6,2018,2018-6,1
15,Wednesday,6,2020,2020-6,1
15,Wednesday,6,2021,2021-6,1
15,Wednesday,7,2015,2015-7,1
15,Wednesday,7,2017,2017-7,1
15,Wednesday,7,2019,2019-7,1
15,Wednesday,7,2020,2020-7,1
15,Wednesday,7,2021,2021-7,4
15,Wednesday,8,2016,2016-8,1
15,Wednesday,8,2018,2018-8,1
15,Wednesday,8,2020,2020-8,2
15,Wednesday,8,2021,2021-8,1
15,Wednesday,9,2016,2016-9,1
15,Wednesday,9,2018,2018-9,1
15,Wednesday,9,2019,2019-9,1
15,Wednesday,10,2015,2015-10,1
15,Wednesday,10,2016,2016-10,2
15,Wednesday,10,2018,2018-10,2
15,Wednesday,10,2019,2019-10,1
15,Wednesday,10,2020,2020-10,1
15,Wednesday,11,2015,2015-11,1
15,Wednesday,11,2017,2017-11,1
15,Wednesday,11,2019,2019-11,2
15,Wednesday,12,2015,2015-12,3
15,Wednesday,12,2016,2016-12,1
15,Wednesday,12,2017,2017-12,2
15,Wednesday,12,2018,2018-12,1
15,Wednesday,12,2020,2020-12,1
16,Friday,1,2015,2015-1,2
16,Friday,1,2017,2017-1,2
16,Friday,1,2019,2019-1,2
16,Friday,2,2015,2015-2,1
16,Friday,2,2016,2016-2,1
16,Friday,2,2017,2017-2,2
16,Friday,3,2017,2017-3,1
16,Friday,3,2018,2018-3,2
16,Friday,3,2019,2019-3,2
16,Friday,3,2021,2021-3,1
16,Friday,4,2015,2015-4,1
16,Friday,4,2016,2016-4,1
16,Friday,4,2018,2018-4,3
16,Friday,4,2019,2019-4,2
16,Friday,5,2019,2019-5,1
16,Friday,5,2021,2021-5,1
16,Friday,6,2015,2015-6,4
16,Friday,6,2016,2016-6,1
16,Friday,6,2017,2017-6,1
16,Friday,6,2018,2018-6,1
16,Friday,6,2019,2019-6,1
16,Friday,6,2020,2020-6,1
16,Friday,7,2020,2020-7,1
16,Friday,7,2021,2021-7,2
16,Friday,8,2015,2015-8,1
16,Friday,8,2016,2016-8,3
16,Friday,8,2018,2018-8,1
16,Friday,9,2016,2016-9,2
16,Friday,9,2017,2017-9,1
16,Friday,10,2016,2016-10,2
16,Friday,10,2019,2019-10,1
16,Friday,10,2020,2020-10,2
16,Friday,11,2015,2015-11,3
16,Friday,11,2017,2017-11,1
16,Friday,11,2018,2018-11,2
16,Friday,11,2019,2019-11,1
16,Friday,11,2020,2020-11,1
16,Friday,12,2016,2016-12,2
16,Friday,12,2019,2019-12,1
16,Friday,12,2020,2020-12,1
16,Monday,1,2015,2015-1,1
16,Monday,1,2016,2016-1,1
16,Monday,1,2018,2018-1,1
16,Monday,1,2021,2021-1,1
16,Monday,2,2019,2019-2,2
16,Monday,2,2020,2020-2,1
16,Monday,2,2021,2021-2,1
16,Monday,3,2015,2015-3,2
16,Monday,3,2017,2017-3,1
16,Monday,3,2018,2018-3,2
16,Monday,3,2019,2019-3,2
16,Monday,3,2021,2021-3,1
16,Monday,4,2015,2015-4,1
16,Monday,4,2018,2018-4,1
16,Monday,5,2016,2016-5,1
16,Monday,5,2018,2018-5,1
16,Monday,5,2019,2019-5,1
16,Monday,6,2016,2016-6,2
16,Monday,6,2017,2017-6,1
16,Monday,7,2016,2016-7,1
16,Monday,7,2017,2017-7,1
16,Monday,7,2018,2018-7,2
16,Monday,7,2019,2019-7,2
16,Monday,7,2020,2020-7,2
16,Monday,7,2021,2021-7,2
16,Monday,8,2015,2015-8,2
16,Monday,8,2016,2016-8,1
16,Monday,8,2018,2018-8,3
16,Monday,8,2019,2019-8,2
16,Monday,8,2020,2020-8,1
16,Monday,8,2021,2021-8,1
16,Monday,9,2015,2015-9,1
16,Monday,9,2016,2016-9,1
16,Monday,9,2017,2017-9,1
16,Monday,9,2018,2018-9,2
16,Monday,9,2019,2019-9,1
16,Monday,10,2015,2015-10,2
16,Monday,10,2016,2016-10,1
16,Monday,10,2018,2018-10,2
16,Monday,10,2020,2020-10,1
16,Monday,11,2015,2015-11,1
16,Monday,11,2017,2017-11,1
16,Monday,11,2018,2018-11,1
16,Monday,12,2015,2015-12,1
16,Monday,12,2016,2016-12,1
16,Monday,12,2017,2017-12,2
16,Monday,12,2020,2020-12,2
16,Saturday,1,2016,2016-1,2
16,Saturday,1,2017,2017-1,1
16,Saturday,1,2021,2021-1,1
16,Saturday,2,2015,2015-2,1
16,Saturday,2,2017,2017-2,1
16,Saturday,2,2018,2018-2,2
16,Saturday,2,2019,2019-2,1
16,Saturday,3,2016,2016-3,1
16,Saturday,3,2018,2018-3,1
16,Saturday,3,2019,2019-3,1
16,Saturday,3,2020,2020-3,1
16,Saturday,3,2021,2021-3,1
16,Saturday,4,2017,2017-4,1
16,Saturday,4,2019,2019-4,1
16,Saturday,5,2015,2015-5,3
16,Saturday,5,2016,2016-5,1
16,Saturday,5,2017,2017-5,1
16,Saturday,5,2020,2020-5,1
16,Saturday,7,2015,2015-7,2
16,Saturday,7,2016,2016-7,1
16,Saturday,7,2019,2019-7,2
16,Saturday,7,2021,2021-7,1
16,Saturday,8,2020,2020-8,1
16,Saturday,8,2021,2021-8,1
16,Saturday,9,2015,2015-9,2
16,Saturday,9,2017,2017-9,1
16,Saturday,9,2018,2018-9,2
16,Saturday,9,2020,2020-9,2
16,Saturday,10,2015,2015-10,2
16,Saturday,10,2016,2016-10,2
16,Saturday,10,2019,2019-10,1
16,Saturday,10,2020,2020-10,1
16,Saturday,11,2015,2015-11,2
16,Saturday,11,2020,2020-11,1
16,Saturday,12,2017,2017-12,1
16,Saturday,12,2019,2019-12,1
16,Sunday,1,2015,2015-1,1
16,Sunday,1,2016,2016-1,1
16,Sunday,1,2017,2017-1,3
16,Sunday,1,2018,2018-1,1
16,Sunday,1,2019,2019-1,2
16,Sunday,2,2016,2016-2,1
16,Sunday,2,2017,2017-2,1
16,Sunday,2,2018,2018-2,1
16,Sunday,2,2020,2020-2,1
16,Sunday,2,2021,2021-2,1
16,Sunday,3,2019,2019-3,2
16,Sunday,3,2021,2021-3,2
16,Sunday,4,2017,2017-4,1
16,Sunday,4,2018,2018-4,1
16,Sunday,4,2019,2019-4,3
16,Sunday,5,2015,2015-5,2
16,Sunday,5,2016,2016-5,1
16,Sunday,5,2017,2017-5,1
16,Sunday,5,2018,2018-5,1
16,Sunday,5,2019,2019-5,1
16,Sunday,5,2020,2020-5,1
16,Sunday,5,2021,2021-5,2
16,Sunday,6,2015,2015-6,1
16,Sunday,6,2017,2017-6,2
16,Sunday,6,2018,2018-6,1
16,Sunday,6,2019,2019-6,1
16,Sunday,7,2015,2015-7,1
16,Sunday,7,2016,2016-7,1
16,Sunday,7,2017,2017-7,2
16,Sunday,7,2019,2019-7,2
16,Sunday,7,2020,2020-7,1
16,Sunday,8,2015,2015-8,1
16,Sunday,8,2016,2016-8,1
16,Sunday,8,2017,2017-8,1
16,Sunday,8,2019,2019-8,2
16,Sunday,8,2020,2020-8,2
16,Sunday,9,2015,2015-9,1
16,Sunday,9,2017,2017-9,2
16,Sunday,9,2018,2018-9,1
16,Sunday,9,2019,2019-9,1
16,Sunday,10,2016,2016-10,3
16,Sunday,10,2019,2019-10,2
16,Sunday,11,2015,2015-11,1
16,Sunday,11,2016,2016-11,3
16,Sunday,11,2017,2017-11,1
16,Sunday,11,2018,2018-11,2
16,Sunday,11,2019,2019-11,1
16,Sunday,11,2020,2020-11,1
16,Sunday,12,2015,2015-12,1
16,Sunday,12,2018,2018-12,1
16,Sunday,12,2019,2019-12,1
16,Thursday,1,2015,2015-1,1
16,Thursday,1,2017,2017-1,1
16,Thursday,1,2018,2018-1,1
16,Thursday,1,2020,2020-1,1
16,Thursday,1,2021,2021-1,1
16,Thursday,2,2015,2015-2,1
16,Thursday,2,2018,2018-2,1
16,Thursday,2,2019,2019-2,2
16,Thursday,2,2020,2020-2,1
16,Thursday,3,2015,2015-3,1
16,Thursday,3,2016,2016-3,2
